"Ticker","Cluster","Qtr","Revenue","Cost.of.Rev","Net.Income","Diluted.EPS","EBIT"
"VRA",7,"8081",105.18,45.52,2.42,0.06,3.86000000000001
"VRNS",2,"8082",40.94,4.12,-4.39,-0.17,-3.93
"VRNS",2,"8083",40.38,4.67,-10.88,-0.4,-11.03
"VRNS",2,"8084",54.41,4.51,3.52,0.13,4.61
"VRNS",2,"8085",38.64,3.72,-6.49,-0.25,-5.59
"VRNS",2,"8086",30.47,3.5,-10.35,-0.4,-10.79
"VRNT",5,"8087",261,110.8,-19.79,-0.32,-9.38
"VRNT",5,"8088",295.86,116.27,8.02,0.13,19.38
"VRNT",5,"8089",258.9,103.21,-8.24,-0.13,5.51999999999998
"VRNT",5,"8090",261.92,102.46,-11.71,-0.19,3.75
"VRNT",5,"8091",245.42,100.69,-17.46,-0.28,-11.29
"VRTS",3,"8092",82.32,0,15.62,2.16,16.53
"VRTS",3,"8093",80.08,0,8.09,1.14,8.73999999999999
"VRTS",3,"8094",79.78,0,13.03,1.62,10.05
"VRTS",3,"8095",79.85,0,12.43,1.88,12.78
"VRTS",3,"8096",80.3,0,12.36,1.45,12.75
"VRTU",8,"8097",210.09,152.37,3.21,0.2,3.53999999999999
"VRTU",8,"8098",205.47,153.56,-6.26,-0.14,-1.84999999999999
"VRTU",8,"8099",225.96,160.17,10.46,0.43,10.22
"VRTU",8,"8100",217.21,154.85,4.43,0.26,6.46000000000001
"VRTU",8,"8101",171.85,111.54,12.29,0.74,5.51999999999998
"VRTV",1,"8102",2126.6,1743.8,5.6,0.68,23
"VRTV",1,"8103",2060.8,1687.9,7.9,0.7,24.1000000000001
"VRTV",1,"8104",2019.8,1654.5,3.3,0.42,15.5
"VRTV",1,"8105",2119.4,1740.2,4.2,0.78,13.3000000000002
"VRTV",1,"8106",1994.6,1629.3,-2.2,0.29,3.89999999999986
"VSAR",7,"8107",0,0,-22.13,-0.64,-22.49
"VSAR",7,"8108",0,0,-27.34,-0.92,-27.42
"VSAR",7,"8109",0,0,-29.72,-0.85,-29.66
"VSAR",7,"8110",0,0,-22.12,-0.75,-22.31
"VSAR",7,"8111",0,0,-24.23,-0.82,-24.11
"VSAT",6,"8112",416.42,274.1,6.65,0.11,2.68000000000001
"VSAT",6,"8113",380.63,255.55,4.24,0.08,7.58999999999997
"VSAT",6,"8114",399.16,271.07,11.02,0.22,18.42
"VSAT",6,"8115",371.96,262.54,4.45,0.09,7.48999999999995
"VSAT",6,"8116",363.13,248.26,1.85,0.04,7.77999999999997
"VSEC",8,"8117",160.47,142.43,5.97,0.55,11.88
"VSEC",8,"8118",197.29,178.65,7.29,0.67,14.19
"VSEC",8,"8119",214.9,195.18,7.18,0.66,13.28
"VSEC",8,"8120",172.78,154.48,7.09,0.65,13.62
"VSEC",8,"8121",143.64,125.49,6.55,0.61,12.74
"VSH",1,"8122",606.26,445.38,36.72,0.24,64.6899999999999
"VSH",1,"8123",590.05,443.92,33.09,0.24,50.39
"VSH",1,"8124",570.61,433.3,28.01,0.2,44.16
"VSH",1,"8125",570.82,438.37,-48.75,0,-36.66
"VSH",1,"8126",591.96,438.05,36.44,0.25,57.23
"VSI",4,"8127",316.9,218.09,8,0.35,15.61
"VSI",4,"8128",336.77,220.53,14.78,0.59,27.26
"VSI",4,"8129",304.87,204.71,-11.61,-0.5,-22.68
"VSI",4,"8130",314.89,212.76,11.36,0.49,20.28
"VSI",4,"8131",332.72,224.89,10.43,0.48,20.73
"VSLR",9,"8132",53.11,53.73,13.29,0.11,-31.06
"VSLR",9,"8133",41.77,47.81,20.14,0.16,-38.09
"VSLR",9,"8134",41.26,45.74,16.7,0.15,-33.3
"VSLR",9,"8135",17.23,38.18,-31.22,-0.07,-94.62
"VSLR",9,"8136",34.9,42.25,12.37,0.11,-36.53
"VTAE",2,"8137",0.05,0,-10.01,-0.44,-10.08
"VTAE",2,"8138",0.09,0,-11.45,-0.52,-11.79
"VTAE",2,"8139",0,0,-10.41,-0.36,-10.54
"VTAE",2,"8140",0.18,0,-13.07,-0.6,-13.16
"VTAE",2,"8141",0.16,0,-9.76,-0.45,-9.87
"VTL",2,"8142",0,0,-10.18,-0.32,-10.24
"VTL",2,"8143",0,0,-12.6,-0.39,-12.69
"VTL",2,"8144",0,0,-11.73,-0.37,-11.82
"VTL",2,"8145",0,0,-9.59,-0.31,-9.66
"VTL",2,"8146",0,0,-9.47,-0.3,-9.55
"VTVT",2,"8147",0.03,0,-4.22,-0.44,-13.75
"VTVT",2,"8148",0.04,0,-4.05,-0.42,-13.31
"VTVT",2,"8149",0.03,0,-4.22,-0.44,-13.75
"VTVT",2,"8150",0.04,0,-4.05,-0.42,-13.31
"VTVT",2,"8151",0.04,0,-3.99,-0.41,-13.53
"VTVT",2,"8152",0.18,0,-4.46,-0.47,-14.64
"VTVT",2,"8153",0.38,0,-3.85,-0.42,-13.54
"VTVT",2,"8154",0.04,0,-3.99,-0.41,-13.53
"VTVT",2,"8155",0.18,0,-4.46,-0.47,-14.64
"VTVT",2,"8156",0.38,0,-3.85,-0.42,-13.54
"VVI",9,"8157",566.11,538.38,12.53,0.7,21.15
"VVI",9,"8158",325.81,313.12,6.78,0.3,12.12
"VVI",9,"8159",256.4,257.86,-4.05,-0.16,-6.01000000000005
"VVI",9,"8160",382.46,323.55,33.79,1.7,54.32
"VVI",9,"8161",241.36,247.64,-6.98,-0.31,-9.17999999999998
"VYGR",2,"8162",3.72,0,-9.34,-0.37,-9.62
"VYGR",2,"8163",1.46,0,-16.65,-0.65,-17.53
"VYGR",2,"8164",2.36,0,-14.67,-0.57,-13.84
"VYGR",2,"8165",3.31,0,-9,-0.35,-10.37
"VYGR",2,"8166",4.83,0,-7.19,-0.29,-7.47
"W",6,"8167",960.83,759,-56.54,-0.66,-56.1999999999999
"W",6,"8168",747.35,595.64,-41.2,-0.49,-42.11
"W",6,"8169",984.56,782.58,-43.96,-0.51,-43.76
"W",6,"8170",861.52,693.74,-60.94,-0.72,-61.62
"W",6,"8171",786.93,628.48,-48.27,-0.57,-48.73
"WABC",8,"8172",0,0,15.63,0.61,0
"WABC",8,"8173",0,0,15.05,0.57,0
"WABC",8,"8174",0,0,14.45,0.56,0
"WABC",8,"8175",0,0,14.55,0.57,0
"WABC",8,"8176",0,0,14.23,0.56,0
"WAC",5,"8177",245.28,0,1.89,-1.14,-68.43
"WAC",5,"8178",444.14,0,-22.23,-0.38,26.91
"WAC",5,"8179",66.77,0,-172.7,-4.87,-275.72
"WAC",5,"8180",297.33,0,-101.83,-1.31,-154.73
"WAC",5,"8181",187.47,0,-232.4,-2.58,-378.24
"WAFD",4,"8182",0,0,41.25,0.46,0
"WAFD",4,"8183",0,0,44.22,0.49,0
"WAFD",4,"8184",0,0,42.07,0.47,0
"WAFD",4,"8185",0,0,43,0.47,0
"WAFD",4,"8186",0,0,41.72,0.45,0
"WAGE",4,"8187",101.06,39.99,5.66,0.16,8.74000000000001
"WAGE",4,"8188",88.92,30.57,5.89,0.16,9.44
"WAGE",4,"8189",125.01,47.2,11.1,0.3,15.58
"WAGE",4,"8190",125.01,47.2,11.1,0.3,15.58
"WAGE",4,"8191",101.06,39.99,5.66,0.16,8.74000000000001
"WAGE",4,"8192",88.92,30.57,5.89,0.16,9.44
"WAGE",4,"8193",87.72,28.41,2.85,0.08,4.63
"WAGE",4,"8194",87,31.26,5.8,0.16,9.93000000000001
"WAGE",4,"8195",87.72,28.41,2.85,0.08,4.63
"WAGE",4,"8196",87,31.26,5.8,0.16,9.93000000000001
"WAIR",5,"8197",364.6,269.84,17.44,0.18,32.2
"WAIR",5,"8198",375.19,275.94,24.02,0.24,40.05
"WAIR",5,"8199",376.74,274.4,23.49,0.24,41.37
"WAIR",5,"8200",339.37,249.91,13.11,0.13,26.25
"WAIR",5,"8201",365.6,270.11,23.26,0.24,40.26
"WASH",7,"8202",0,0,11.78,0.68,0
"WASH",7,"8203",0,0,10.94,0.65,0
"WASH",7,"8204",0,0,12.16,0.71,0
"WASH",7,"8205",0,0,12.33,0.72,0
"WASH",7,"8206",0,0,11.06,0.64,0
"WATT",2,"8207",0.58,0,-12.47,-0.61,-12.47
"WATT",2,"8208",0.18,0,-10.28,-0.62,-10.29
"WATT",2,"8209",0.14,0,-10.8,-0.66,-10.8
"WATT",2,"8210",0.13,0,-14.61,-0.75,-14.61
"WATT",2,"8211",1,0,-10.13,-0.57,-10.13
"WBMD",5,"8212",167.58,65.79,17.78,0.39,34.52
"WBMD",5,"8213",158.55,62.51,15.72,0.36,31.04
"WBMD",5,"8214",154.06,63.5,12.33,0.3,24.61
"WBMD",5,"8215",207.47,72.89,36.19,0.66,62.13
"WBMD",5,"8216",171.44,65.46,21.62,0.47,41.09
"WBS",9,"8217",0,0,57.66,0.6,0
"WBS",9,"8218",0,0,51.82,0.54,0
"WBS",9,"8219",0,0,59.47,0.62,0
"WBS",9,"8220",0,0,47.05,0.49,0
"WBS",9,"8221",0,0,97.65,1.02,0
"WCIC",3,"8222",167.4,134.07,9.39,0.35,14.96
"WCIC",3,"8223",186.22,145.35,8.75,0.51,13.77
"WCIC",3,"8224",150.19,118.15,10.18,0.38,16.22
"WCIC",3,"8225",138.31,110.17,6.66,0.25,10.62
"WCIC",3,"8226",165.02,132.12,9.74,0.37,16.67
"WD",5,"8227",154.79,0,29.63,0.96,48.72
"WD",5,"8228",147.86,0,32.02,1.05,51.71
"WD",5,"8229",94.24,0,15.46,0.5,24.18
"WD",5,"8230",178.39,0,36.79,1.13,61.18
"WD",5,"8231",158.51,0,43.22,1.35,56.12
"WDFC",3,"8232",89.25,38.21,11.76,0.82,16.52
"WDFC",3,"8233",97.15,41.36,14.23,0.99,17.63
"WDFC",3,"8234",96.52,42.06,12.36,0.87,18.86
"WDFC",3,"8235",96.45,41.63,12.66,0.88,18.67
"WDFC",3,"8236",94.55,42.19,13.67,0.94,17.91
"WDR",5,"8237",292.91,165.61,22.42,0.3,37.41
"WDR",5,"8238",286.56,153.02,33.06,0.4,52.59
"WDR",5,"8239",303.09,155.56,53.83,0.7,73.79
"WDR",5,"8240",319.21,183.57,33.7,0.41,53.76
"WDR",5,"8241",323.82,175.93,36.97,0.45,71.44
"WEB",6,"8242",185.12,57.92,6.52,0.13,20.55
"WEB",6,"8243",144.8,50.05,0.34,0.01,6.91000000000003
"WEB",6,"8244",187.2,56.84,1.91,0.12,12.12
"WEB",6,"8245",190.69,58.38,3.35,0.11,18.1
"WEB",6,"8246",187.82,59.74,-1.61,-0.02,7.57999999999998
"WERN",1,"8247",518.83,83.85,21.81,0.3,34.95
"WERN",1,"8248",508.68,81.67,18.92,0.26,29.08
"WERN",1,"8249",501.22,83.39,16.02,0.22,25.97
"WERN",1,"8250",498.68,81.75,18.31,0.25,29.55
"WERN",1,"8251",482.8,79.17,20.09,0.28,32.49
"WETF",7,"8252",51.79,0,7.96,0.06,14.23
"WETF",7,"8253",55.98,0,3.65,0.05,11.15
"WETF",7,"8254",54.6,0,6.88,0.05,14.82
"WETF",7,"8255",50.8,0,2.48,0.03,8.51
"WETF",7,"8256",60.88,0,12.07,0.09,21.67
"WEYS",2,"8257",82.1,48.79,8.19,0.78,8.52
"WEYS",2,"8258",69.12,43.89,2.22,0.21,3.46000000000001
"WEYS",2,"8259",79.07,49.75,4.6,0.44,7.33
"WEYS",2,"8260",56.87,34.58,1,0.09,1.57
"WEYS",2,"8261",78.9,51.77,2.69,0.25,3.82000000000001
"WFBI",7,"8262",0,0,4.44,0.32,0
"WFBI",7,"8263",0,0,4.74,0.37,0
"WFBI",7,"8264",0,0,3.92,0.3,0
"WFBI",7,"8265",0,0,4.94,0.39,0
"WFBI",7,"8266",0,0,4.4,0.39,0
"WFD",7,"8267",0,0,5.1,0.18,0
"WFD",7,"8268",0,0,0.39,0.06,0
"WFD",7,"8269",0,0,1.96,0.16,0
"WFD",7,"8270",0,0,1.85,0.12,0
"WFD",7,"8271",0,0,0.63,0.06,0
"WG",3,"8272",163.9,162.22,-17.77,-0.28,-14.85
"WG",3,"8273",199.03,185.23,-15.15,-0.15,-9.52000000000001
"WG",3,"8274",164.39,159.07,-14.2,-0.22,-12.14
"WG",3,"8275",174.82,162.81,-11.99,-0.17,-6.31999999999999
"WG",3,"8276",193.44,178.28,-6.42,-0.1,-2.74000000000001
"WGL",1,"8277",609.49,328.39,58.3,1.13,104.72
"WGL",1,"8278",459.9,299.36,-8.56,-0.17,-5.31
"WGL",1,"8279",841.75,436.24,123.39,2.39,197.6
"WGL",1,"8280",440.59,263.62,2.35,0.04,13.69
"WGL",1,"8281",835.69,472.77,106.62,2.11,174.41
"WGO",8,"8282",245.31,216.43,11.74,0.42,18.4
"WGO",8,"8283",263.25,231.39,13.15,0.49,18.88
"WGO",8,"8284",370.51,321.19,15.28,0.48,28.38
"WGO",8,"8285",225.67,200.4,9.35,0.35,13.5
"WGO",8,"8286",272.08,241.82,14.44,0.53,20.6
"WHG",7,"8287",31.09,0,7.58,0.94,10.8
"WHG",7,"8288",32.62,0,6.06,0.73,7.77
"WHG",7,"8289",29.13,0,3.52,0.44,5.65
"WHG",7,"8290",31.78,0,5.89,0.72,9.06
"WHG",7,"8291",31.02,0,5.66,0.69,8.51
"WIBC",7,"8292",0,0,13.95,0.18,0
"WIBC",7,"8293",0,0,13.29,0.17,0
"WIBC",7,"8294",0,0,17.36,0.22,0
"WIBC",7,"8295",0,0,13.19,0.17,0
"WIBC",7,"8296",0,0,15.55,0.2,0
"WIFI",7,"8297",44.97,30.28,-4.37,-0.11,-4.08
"WIFI",7,"8298",40.8,28.68,-5.71,-0.15,-5.38
"WIFI",7,"8299",39.08,27.33,-7.27,-0.19,-6.96
"WIFI",7,"8300",44.33,30.67,-6.88,-0.18,-6.58
"WIFI",7,"8301",34.5,25.13,-9.98,-0.27,-9.67
"WINA",7,"8302",17.62,0.71,5.42,1.22,9.13
"WINA",7,"8303",17.37,0.32,6.17,1.41,10.51
"WINA",7,"8304",16.73,0.5,6.09,1.41,10.43
"WINA",7,"8305",16.3,0.59,5.39,1.25,9.32
"WINA",7,"8306",16.18,0.7,4.56,1.06,8.04
"WINA",7,"8307",16.3,0.59,5.39,1.25,9.32
"WINA",7,"8308",17.62,0.71,5.42,1.22,9.13
"WINA",7,"8309",17.37,0.32,6.17,1.41,10.51
"WINA",7,"8310",16.73,0.5,6.09,1.41,10.43
"WINA",7,"8311",16.18,0.7,4.56,1.06,8.04
"WING",2,"8312",26.57,6.6,6.53,0.22,8.95
"WING",2,"8313",22.72,6.18,4.08,0.15,7.24
"WING",2,"8314",22.07,6.08,4.29,0.16,7.62
"WING",2,"8315",24.75,6.96,4.31,0.15,8.25
"WING",2,"8316",21.81,6.09,2.75,0.13,5.86
"WINS",2,"8317",-1.15,0,0.22,0.01,-0.17
"WINS",2,"8318",2.29,0,3.41,0.16,3.76
"WINS",2,"8319",1.51,0,3.1,0.15,3.34
"WINS",2,"8320",2.15,0,4.01,0.26,4.43
"WINS",2,"8321",0,0,-0.23,-0.1,-0.23
"WIRE",8,"8322",279.39,240.19,13.63,0.65,20.47
"WIRE",8,"8323",238.83,210.2,7.84,0.38,11.9
"WIRE",8,"8324",225.54,195.4,8.6,0.41,12.83
"WIRE",8,"8325",239.25,205.72,11.4,0.55,16.93
"WIRE",8,"8326",237.17,209.35,6,0.29,9.09999999999999
"WK",2,"8327",46.37,13.21,-7.52,-0.18,-7.41
"WK",2,"8328",51.9,14.22,-5.84,-0.14,-5.99
"WK",2,"8329",44.55,13.11,-12.04,-0.3,-12.11
"WK",2,"8330",44.71,12.73,-12.89,-0.32,-12.74
"WK",2,"8331",43.01,12.58,-11.53,-0.28,-11.32
"WKHS",2,"8332",1.78,4.31,-7.92,-0.24,-7.88
"WKHS",2,"8333",0.24,0.46,-4.38,-0.23,-4.34
"WKHS",2,"8334",3.04,6.65,-6.98,-0.18,-6.97
"WKHS",2,"8335",1.91,4.17,-5.26,-0.25,-5.26
"WKHS",2,"8336",1.23,2.29,-2.94,-0.14,-2.94
"WLB",5,"8337",370.68,278.76,-8.52,-0.44,17.21
"WLB",5,"8338",339.74,284.6,-36.8,-1.99,-11.08
"WLB",5,"8339",396.31,314.01,-23.8,-1.27,6.38999999999999
"WLB",5,"8340",356.25,290.11,-25.37,-1.45,2.99000000000001
"WLB",5,"8341",355.85,281.12,27.41,1.51,7.61000000000001
"WLFC",4,"8342",79.8,9.4,8.17,2.44,14.41
"WLFC",4,"8343",50.91,1.93,4.01,0.71,7.06999999999999
"WLFC",4,"8344",56.41,5.51,2.71,0.72,4.59
"WLFC",4,"8345",52.09,3.07,3.98,0.81,6.5
"WLFC",4,"8346",49.67,2.79,3.37,0.67,5.78
"WLH",9,"8347",325.65,269.19,14.56,0.38,21.1799999999999
"WLH",9,"8348",258.85,218.46,-10,0.11,-15.52
"WLH",9,"8349",473.25,392.66,23.05,0.59,38.18
"WLH",9,"8350",342.71,285.98,13.07,0.34,21.32
"WLH",9,"8351",264.43,218,9.01,0.24,13.28
"WMAR",3,"8352",251.6,162.37,21.58,0.86,36.51
"WMAR",3,"8353",129.06,96.14,-7.27,-0.29,-11.97
"WMAR",3,"8354",129.51,101.34,-9.79,-0.39,-16.82
"WMAR",3,"8355",191.85,136.5,3.85,0.15,7.47999999999999
"WMAR",3,"8356",130.41,97.5,-9.11,-0.37,-15.13
"WMC",8,"8357",40.25,11.21,20.24,0.63,20.55
"WMC",8,"8358",-13.12,11.54,-38.3,-0.76,-37.38
"WMC",8,"8359",-11.17,10.73,-36.3,-0.61,-36.3
"WMC",8,"8360",51.95,10.29,32.28,0.88,34.52
"WMC",8,"8361",25.28,21.05,-19,-0.05,-19
"WMGI",8,"8362",80.42,21.64,-44.31,-0.58,-34.34
"WMGI",8,"8363",77.93,19.12,-49.75,-0.77,-33.13
"WMGI",8,"8364",83.29,19.1,-111.23,-1.91,-26.94
"WMGI",8,"8365",71.31,16.7,-61.81,-0.93,-20.65
"WMGI",8,"8366",72.36,20.01,-56.23,-1.06,-29.17
"WMK",5,"8367",852.23,622.43,11.84,0.44,20.25
"WMK",5,"8368",925.1,666.86,41.14,1.53,27.0400000000001
"WMK",5,"8369",742.99,538.12,10.63,0.4,15.97
"WMK",5,"8370",730.43,528.5,15.27,0.57,24.05
"WMK",5,"8371",738.2,531.09,20.13,0.75,31.2700000000001
"WMK",5,"8372",925.1,666.86,41.14,1.53,27.0400000000001
"WMK",5,"8373",742.99,538.12,10.63,0.4,15.97
"WMK",5,"8374",730.43,528.5,15.27,0.57,24.05
"WMK",5,"8375",852.23,622.43,11.84,0.44,20.25
"WMK",5,"8376",738.2,531.09,20.13,0.75,31.2700000000001
"WMS",6,"8377",294.72,225.28,9.05,0.17,21.18
"WMS",6,"8378",360.79,270.27,23.73,0.39,43.26
"WMS",6,"8379",357.58,260.97,18.27,0.29,35.46
"WMS",6,"8380",244.18,204.93,-18.11,-0.23,-23.57
"WMS",6,"8381",245.4,195.89,-12.12,-0.2,-3.69999999999999
"WNC",5,"8382",464.27,380.81,33.38,0.51,54.85
"WNC",5,"8383",471.44,380.37,35.53,0.55,58.87
"WNC",5,"8384",362.72,303.36,20.17,0.32,30.27
"WNC",5,"8385",462.06,390.57,23,0.36,40.62
"WNC",5,"8386",447.68,368.15,27.52,0.42,48.19
"WNR",1,"8387",2328.53,2110.47,11.57,0.18,53.1200000000003
"WNR",1,"8388",2115.32,1935.04,-9.59,0.01,10.46
"WNR",1,"8389",2065.08,1839.42,38.58,0.35,86.9499999999998
"WNR",1,"8390",2107.31,1847.85,65.42,0.7,163.47
"WNR",1,"8391",1455.5,1265.63,30.54,0.33,78.21
"WOR",1,"8392",737.55,590.27,65.57,1.03,64.9
"WOR",1,"8393",703.44,592.45,35.89,0.57,34.3200000000001
"WOR",1,"8394",727.78,604.98,46.56,0.76,43.04
"WOR",1,"8395",714.67,580.2,59.49,0.93,54.01
"WOR",1,"8396",647.08,551.16,29.85,0.48,25.0700000000001
"WPG",6,"8397",202.39,64.28,12.81,0.08,49.58
"WPG",6,"8398",217.78,68.47,28.92,0.14,66.01
"WPG",6,"8399",210.03,69.48,12.02,0.06,55.38
"WPG",6,"8400",209.92,68.73,4.87,0.09,38.6
"WPG",6,"8401",205.74,66.97,21.32,0.07,59.83
"WRE",5,"8402",156.54,56.91,34.22,0.26,61.56
"WRE",5,"8403",77.5,27.86,6.63,0.09,17.94
"WRE",5,"8404",76.95,28.94,5.45,0.07,17.18
"WRE",5,"8405",79.77,29.16,79.67,0.03,92.75
"WRE",5,"8406",77.14,28.73,2.38,0.03,16.7
"WRLD",9,"8407",144.57,5.12,31.85,3.64,48.72
"WRLD",9,"8408",129.27,5.52,15.49,1.76,24.42
"WRLD",9,"8409",127.08,5.59,16.62,1.89,26.53
"WRLD",9,"8410",144.14,6.96,29.83,3.43,46.25
"WRLD",9,"8411",130.81,5.27,9.64,1.1,14.31
"WSBC",8,"8412",0,0,24.22,0.6,0
"WSBC",8,"8413",0,0,25.89,0.6,0
"WSBC",8,"8414",0,0,17.43,0.63,0
"WSBC",8,"8415",0,0,22.11,0.59,0
"WSBC",8,"8416",0,0,22.87,0.6,0
"WSBF",3,"8417",0,0,7.5,0.27,0
"WSBF",3,"8418",0,0,6.57,0.24,0
"WSBF",3,"8419",0,0,6.4,0.23,0
"WSBF",3,"8420",0,0,3.86,0.14,0
"WSBF",3,"8421",0,0,7.77,0.29,0
"WSFS",8,"8422",0,0,18.94,0.59,0
"WSFS",8,"8423",0,0,15.77,0.52,0
"WSFS",8,"8424",0,0,18.11,0.56,0
"WSFS",8,"8425",0,0,12.72,0.41,0
"WSFS",8,"8426",0,0,17.48,0.58,0
"WSR",7,"8427",25.13,7.99,1.5,0.05,1.54
"WSR",7,"8428",28.27,9.41,1.46,0.04,1.66
"WSR",7,"8429",28.36,9.64,0.04,0.02,0.149999999999999
"WSR",7,"8430",25.51,8.32,0.92,0.03,1.02
"WSR",7,"8431",28.27,9.41,1.46,0.04,1.66
"WSR",7,"8432",28.36,9.64,0.04,0.02,0.149999999999999
"WSR",7,"8433",25.51,8.32,0.92,0.03,1.02
"WSR",7,"8434",25.13,7.99,1.5,0.05,1.54
"WSR",7,"8435",25.43,8.15,2.1,0.18,2.35
"WSR",7,"8436",25.43,8.15,2.1,0.18,2.35
"WSTC",1,"8437",582.4,249.43,32.98,0.4,123.1
"WSTC",1,"8438",572.54,242.44,54.1,0.65,108.22
"WSTC",1,"8439",567.38,243.53,68.32,0.78,102.69
"WSTC",1,"8440",571.41,247.82,47.53,0.57,109.5
"WSTC",1,"8441",572.54,242.44,54.1,0.65,108.22
"WSTC",1,"8442",567.38,243.53,68.32,0.78,102.69
"WSTC",1,"8443",571.41,247.82,47.53,0.57,109.5
"WSTC",1,"8444",582.4,249.43,32.98,0.4,123.1
"WSTC",1,"8445",570.78,241.01,44.55,0.53,108.92
"WSTC",1,"8446",570.78,241.01,44.55,0.53,108.92
"WTBA",3,"8447",0,0,5.81,0.36,0
"WTBA",3,"8448",0,0,6.11,0.37,0
"WTBA",3,"8449",0,0,6.03,0.37,0
"WTBA",3,"8450",0,0,5.48,0.34,0
"WTBA",3,"8451",0,0,5.7,0.35,0
"WTFC",9,"8452",0,0,58.38,1.04,0
"WTFC",9,"8453",0,0,50.04,0.9,0
"WTFC",9,"8454",0,0,49.11,0.9,0
"WTFC",9,"8455",0,0,54.61,0.94,0
"WTFC",9,"8456",0,0,53.12,0.92,0
"WTI",6,"8457",124.39,0.52,24.3,0.18,28.19
"WTI",6,"8458",115.21,0.51,16.48,0.12,21.28
"WTI",6,"8459",107.4,0.48,45.93,0.03,65.68
"WTI",6,"8460",124.39,0.52,24.3,0.18,28.19
"WTI",6,"8461",115.21,0.51,16.48,0.12,21.28
"WTI",6,"8462",107.4,0.48,45.93,0.03,65.68
"WTI",6,"8463",99.66,0.37,-120.92,-0.69,-126.99
"WTI",6,"8464",77.72,0.53,-190.51,-1.5,-166.61
"WTI",6,"8465",99.66,0.37,-120.92,-0.69,-126.99
"WTI",6,"8466",77.72,0.53,-190.51,-1.5,-166.61
"WTS",5,"8467",347.2,203.4,21.7,0.64,35.7
"WTS",5,"8468",342,204.3,17.5,0.5,31.6
"WTS",5,"8469",344.2,209,16.2,0.49,31.2
"WTS",5,"8470",341.1,199.1,21.9,0.65,36.5
"WTS",5,"8471",371.1,220.4,28.6,0.72,45.7
"WTW",1,"8472",329.06,164.97,10.65,0.16,30.23
"WTW",1,"8473",267.41,136.94,13.3,0.2,46.73
"WTW",1,"8474",306.91,157.24,-10.75,-0.17,13.56
"WTW",1,"8475",280.82,136.52,34.66,0.52,66.79
"WTW",1,"8476",309.76,148.71,30.49,0.45,73.73
"WVE",2,"8477",0.42,0,-11.56,-0.51,-11.63
"WVE",2,"8478",0.68,0,-21,-0.89,-19.91
"WVE",2,"8479",0.68,0,-18.45,-0.79,-18.5
"WVE",2,"8480",0.39,0,-17.54,-0.75,-17.23
"WVE",2,"8481",0,0,-7.85,-0.36,-7.95
"WWD",1,"8482",442.89,327.19,46.55,0.67,49.08
"WWD",1,"8483",590.92,425.3,63.15,0.99,85.36
"WWD",1,"8484",500.38,365.16,38.1,0.6,55.5
"WWD",1,"8485",507.66,370.72,51.05,0.78,63.79
"WWD",1,"8486",479.38,346.14,40.82,0.65,57.87
"WWE",8,"8487",188.44,109.15,0.89,0.01,3.97999999999999
"WWE",8,"8488",198.99,132.02,0.86,0.01,1.57000000000002
"WWE",8,"8489",171.1,93.33,13.88,0.18,22
"WWE",8,"8490",194.96,117.04,8.02,0.1,13.8
"WWE",8,"8491",164.16,87.64,11.07,0.14,18.27
"WWW",1,"8492",591.3,352,16.7,0.38,32.5999999999999
"WWW",1,"8493",583.7,357.1,24,0.26,41.8000000000001
"WWW",1,"8494",577.6,344.9,17.4,0.28,34
"WWW",1,"8495",729.6,458.3,-1.9,0.32,-2.5
"WWW",1,"8496",603.7,366.1,48.2,0.5,68.5
"XBIT",2,"8497",0,0,-16.4,-0.5,-16.44
"XBIT",2,"8498",0,0,-12.48,-0.38,-12.46
"XBIT",2,"8499",0,0,-13.62,-0.42,-13.62
"XBIT",2,"8500",0,0,-10.56,-0.32,-10.27
"XBIT",2,"8501",0,0,-10.26,-0.32,-10.25
"XCO",9,"8502",78.93,17.13,-34.7,-1.85,12.68
"XCO",9,"8503",76.53,18.39,8.19,0.79,7.32000000000001
"XCO",9,"8504",56.09,20.08,-130.15,-2.18,-119.58
"XCO",9,"8505",77.19,19.19,50.94,0.69,61.57
"XCO",9,"8506",114.88,37.22,-241.5,-8.64,-175.74
"XCRA",7,"8507",80.08,45.73,0.02,0,0.299999999999997
"XCRA",7,"8508",91.23,49.05,7.13,0.16,5.51000000000001
"XCRA",7,"8509",80.12,45.34,2.57,0.05,1.21000000000001
"XCRA",7,"8510",103.64,57.31,7.55,0.14,8.89
"XCRA",7,"8511",82.24,46.33,3.16,0.02,0.629999999999995
"XENT",2,"8512",19.32,3.12,-5.96,-0.21,-6.18
"XENT",2,"8513",16.69,3.21,-8.22,-0.29,-8.41
"XENT",2,"8514",18.47,2.79,-6.23,-0.22,-6.46
"XENT",2,"8515",20.47,2.88,-6.68,-0.23,-6.95
"XENT",2,"8516",24.23,3.89,-4.82,-0.17,-5.06
"XHR",5,"8517",218.46,88.56,8.11,0.08,20.39
"XHR",5,"8518",235.03,96.36,-8.91,-0.01,6.41
"XHR",5,"8519",219.8,89.45,48.76,0.28,23.03
"XHR",5,"8520",233.95,90.26,20.24,0.19,31.88
"XHR",5,"8521",261.38,96.22,25.77,0.26,45.04
"XLRN",2,"8522",3.37,0,-19.29,-0.51,-21.99
"XLRN",2,"8523",3.71,0,-25.41,-0.66,-25.85
